contact_id,pseudo_patient_id,timestamp,channel,service_line,raw_text,intent,category,journey_stage,root_cause,sentiment,urgency,default_route,safety_sensitive,chatbot_eligible,proactive_candidate,synthetic_issue_pattern,repeat_contact_14d,clean_text,redaction_count,redaction_email,redaction_phone,redaction_date_of_birth,redaction_postcode,redaction_nhs_number_like,redaction_order_reference,redaction_named_person,redaction_gp_surgery,redaction_street_address,text_length,token_count,is_short_text,is_empty_text,predicted_intent,prediction_confidence,prediction_correct,recommended_route,predicted_sentiment,sentiment_confidence
C0015241,P006969,2026-03-17 19:46:17,phone_transcript,NHS prescription,"please can you help, Can you tell me what is happening with my parcel?!!!",delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,please can you help can you tell me what is happening with my parcel,0,0,0,0,0,0,0,0,0,0,68,14,False,False,delivery_delayed,0.3515875415244748,False,Human adviser,negative,0.5668024147482381
C0022747,P001703,2026-04-25 00:42:12,app_review,NHS prescription,I need to request my usual tablets again asap,repeat_prescription_request,Prescription request,Request,Routine repeat request,positive,standard,FAQ self-service,False,True,False,standard_known_intent,False,i need to request my usual tablets again as soon as possible,0,0,0,0,0,0,0,0,0,0,60,12,False,False,repeat_prescription_request,0.871184807109899,True,Chatbot or FAQ self-service,neutral,0.6869973877562706
C0009404,P003050,2026-02-16 23:44:58,live_chat,NHS prescription,hello When will you post my tablets?. address 45 Spring Lane,not_dispatched,Dispatch and delivery,Packing,Order packed but not dispatched,negative,priority,Proactive message,False,True,True,standard_known_intent,False,hello when will you post my tablets address [address],1,0,0,0,0,0,0,0,0,1,53,9,False,False,not_dispatched,0.869882007765184,True,Proactive message,negative,0.9635936335912768
C0010375,P003950,2026-02-21 18:44:24,email,NHS prescription,"Dear team, My medicines have not arrived at all thanks",parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,priority,Human adviser,False,False,False,standard_known_intent,False,dear team my medicines have not arrived at all thanks,0,0,0,0,0,0,0,0,0,0,53,10,False,False,parcel_not_received,0.9104456904679984,True,Human adviser,negative,0.9907347138895808
C0020169,P002894,2026-04-12 00:18:23,live_chat,NHS prescription,pls help: Where can I find my Royal Mail tracking no?!!!,delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,please help where can i find my royal mail tracking no,0,0,0,0,0,0,0,0,0,0,54,11,False,False,delivery_tracking,0.9322757572910751,True,Chatbot or FAQ self-service,neutral,0.644573982297942
C0008331,P003777,2026-02-11 18:52:16,social,NHS prescription,"Can someone help? Can I reorder my regular medicine through the app? Also, I am going away next week, can I order my medication early? asap",repeat_prescription_request,Prescription request,Request,Routine repeat request,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,can someone help can i reorder my regular medicine through the app also i am going away next week can i order my medication early as soon as possible,0,0,0,0,0,0,0,0,0,0,149,29,False,False,repeat_prescription_request,0.8671798424487526,True,Chatbot or FAQ self-service,neutral,0.6071935665572603
C0000814,P005172,2026-01-04 23:58:19,email,NHS prescription,Please help. Tracking says delivered but there is no parcel here please,parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,priority,Human adviser,False,False,False,standard_known_intent,False,please help tracking says delivered but there is no parcel here please,0,0,0,0,0,0,0,0,0,0,70,12,False,False,parcel_not_received,0.915800534524954,True,Human adviser,negative,0.9955137950148938
C0023051,P004752,2026-04-26 17:53:22,phone_transcript,Online Doctor or shop,hello um Where is my Online Doctor order? thanks,online_doctor_order_status,Online Doctor and shop,Shop or Online Doctor,Private service order status,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,hello um where is my online doctor order thanks,0,0,0,0,0,0,0,0,0,0,47,9,False,False,online_doctor_order_status,0.948818689144989,True,Chatbot or FAQ self-service,neutral,0.6123291660437064
C0014927,P003472,2026-03-16 02:40:11,app_review,NHS prescription,Please fix this: Why is my prescription still with my GP? asap,waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,standard,Proactive message,False,True,True,standard_known_intent,False,please fix this why is my prescription still with my gp as soon as possible,0,0,0,0,0,0,0,0,0,0,75,15,False,False,waiting_gp_approval,0.8800563084037473,True,Proactive message,negative,0.9906002011515748
C0027526,P004876,2026-05-19 15:39:49,social,NHS prescription,@support Tracking says delivered but there is no parcel here,parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,priority,Human adviser,False,False,False,standard_known_intent,False,@support tracking says delivered but there is no parcel here,0,0,0,0,0,0,0,0,0,0,60,10,False,False,parcel_not_received,0.880412564517364,True,Human adviser,negative,0.9953807675184444
C0020327,P004851,2026-04-12 20:29:50,email,NHS prescription,Please help. Why is the pharmacist check taking so long? thanks,clinical_review_delay,Clinical and dispensing,Clinical review,Pharmacist review pending,negative,standard,Human adviser,False,False,False,standard_known_intent,False,please help why is the pharmacist check taking so long thanks,0,0,0,0,0,0,0,0,0,0,61,11,False,False,clinical_review_delay,0.9226191079763992,True,Human adviser,negative,0.9938097804577116
C0003078,P003775,2026-01-16 05:39:26,live_chat,Online Doctor or shop,pls help: Can I track the order from my online consultation?,online_doctor_order_status,Online Doctor and shop,Shop or Online Doctor,Private service order status,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,True,please help can i track the order from my online consultation,0,0,0,0,0,0,0,0,0,0,61,11,False,False,online_doctor_order_status,0.9205024783876148,True,Chatbot or FAQ self-service,neutral,0.6128743079877573
C0003090,P005805,2026-01-16 06:17:06,phone_transcript,NHS prescription,hi I am calling because When will you post my tablets?!!!,not_dispatched,Dispatch and delivery,Packing,Order packed but not dispatched,negative,standard,Proactive message,False,True,True,standard_known_intent,False,hi i am calling because when will you post my tablets,0,0,0,0,0,0,0,0,0,0,53,11,False,False,not_dispatched,0.9194199013565884,True,Proactive message,negative,0.985059375583064
C0019474,P001008,2026-04-08 08:16:11,phone_transcript,NHS prescription,right so My prescription should have arrived yesterday. email alex32@example.com,delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,priority,Proactive message,False,True,True,standard_known_intent,False,right so my prescription should have arrived yesterday email [email],1,1,0,0,0,0,0,0,0,0,68,10,False,False,delivery_delayed,0.8303613810673908,True,Proactive message,negative,0.9889055796856884
C0026816,P004834,2026-05-16 05:47:24,phone_transcript,NHS prescription,"pls can you help, My order is waiting for GP approval, what should I do? thanks",waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,standard,Proactive message,False,True,True,standard_known_intent,False,please can you help my order is waiting for gp approval what should i do thanks,0,0,0,0,0,0,0,0,0,0,79,16,False,False,waiting_gp_approval,0.9252602926223338,True,Proactive message,negative,0.996381368595161
C0009534,P003860,2026-02-17 15:06:42,email,NHS prescription,"Hi support, The app will not let me sign in",login_issue,Account management,Account,Account access problem,negative,standard,FAQ self-service,False,True,False,standard_known_intent,False,hi support the app will not let me sign in,0,0,0,0,0,0,0,0,0,0,42,10,False,False,login_issue,0.9099570148641716,True,Chatbot or FAQ self-service,negative,0.9889849929084332
C0013682,P004950,2026-03-10 08:53:58,phone_transcript,NHS prescription,"please can you help, I cannot log into my account!!! My phone is 07395943824",login_issue,Account management,Account,Account access problem,negative,standard,FAQ self-service,False,True,False,standard_known_intent,False,please can you help i cannot log into my account my phone is [phone],1,0,1,0,0,0,0,0,0,0,68,14,False,False,login_issue,0.8485037538542415,True,Chatbot or FAQ self-service,negative,0.9817422436479584
C0024412,P003263,2026-05-03 16:36:51,live_chat,NHS prescription,pls help: The app will not let me sign in postcode SW1A 1AA,login_issue,Account management,Account,Account access problem,negative,standard,FAQ self-service,False,True,False,standard_known_intent,False,please help the app will not let me sign in postcode [postcode],1,0,0,0,1,0,0,0,0,0,63,12,False,False,login_issue,0.833354734542692,True,Chatbot or FAQ self-service,negative,0.961855013243815
C0026243,P002159,2026-05-13 07:23:12,app_review,NHS prescription,Not happy. After installing the latest version the app will not load the order page asap,unclear_or_out_of_scope,Out-of-scope,Unknown,Insufficient information,neutral,standard,Human adviser,False,False,False,novel_app_crash,True,not happy after installing the latest version the app will not load the order page as soon as possible,0,0,0,0,0,0,0,0,0,0,102,19,False,False,unclear_or_out_of_scope,0.8543894196290815,True,Human adviser,neutral,0.5375678324333615
C0024796,P002918,2026-05-05 15:02:29,phone_transcript,NHS prescription,hello um Can I reorder my regular medicine through the app? please,repeat_prescription_request,Prescription request,Request,Routine repeat request,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,hello um can i reorder my regular medicine through the app please,0,0,0,0,0,0,0,0,0,0,65,12,False,False,repeat_prescription_request,0.9380815744894884,True,Chatbot or FAQ self-service,neutral,0.5121837128018282
C0025043,P003873,2026-05-06 20:49:44,email,NHS prescription,"Dear team, Please help with my issue thanks",unclear_or_out_of_scope,Out-of-scope,Unknown,Insufficient information,neutral,standard,Human adviser,False,False,False,standard_known_intent,False,dear team please help with my issue thanks,0,0,0,0,0,0,0,0,0,0,42,8,False,False,unclear_or_out_of_scope,0.8793685550961932,True,Human adviser,neutral,0.6875563098678165
C0009972,P001410,2026-02-19 20:17:20,email,NHS prescription,"Dear team, I have run out of my tablets and need help today please",urgent_ran_out_medicine,Safety-sensitive,Urgent support,Customer reports no medicine remaining,negative,urgent clinical escalation,Clinical escalation,True,False,False,standard_known_intent,False,dear team i have run out of my tablets and need help today please,0,0,0,0,0,0,0,0,0,0,65,14,False,False,urgent_ran_out_medicine,0.898095185245203,True,Clinical escalation,negative,0.9833496663388006
C0008039,P000554,2026-02-10 13:04:10,live_chat,NHS prescription,hello I need to request my usual tablets again asap,repeat_prescription_request,Prescription request,Request,Routine repeat request,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,hello i need to request my usual tablets again as soon as possible,0,0,0,0,0,0,0,0,0,0,66,13,False,False,repeat_prescription_request,0.9067325966125136,True,Chatbot or FAQ self-service,neutral,0.6063297715010199
C0021884,P005354,2026-04-20 22:13:09,email,NHS prescription,"Hello, The app says awaiting GP aproval for days.",waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,priority,Proactive message,False,True,True,standard_known_intent,True,hello the app says awaiting gp approval for days,0,0,0,0,0,0,0,0,0,0,48,9,False,False,waiting_gp_approval,0.9345775567597046,True,Proactive message,negative,0.998006707018415
C0007078,P003543,2026-02-05 18:17:38,social,NHS prescription,Please respond: Royal Mail tracking has not moved and my delivery is late thanks,delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,standard,Proactive message,False,True,True,standard_known_intent,True,please respond royal mail tracking has not moved and my delivery is late thanks,0,0,0,0,0,0,0,0,0,0,79,14,False,False,delivery_delayed,0.9173154047172288,True,Proactive message,negative,0.9759046794338988
C0026887,P000816,2026-05-16 13:16:33,phone_transcript,NHS prescription,right so My prescription is still waiting and I do not know why. My phone is 07111612576,waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,priority,Proactive message,False,True,True,standard_known_intent,False,right so my prescription is still waiting and i do not know why my phone is [phone],1,0,1,0,0,0,0,0,0,0,83,17,False,False,waiting_gp_approval,0.5773121363370508,True,Human adviser,negative,0.9882542557384738
